14204,23/02/2022,168,347
14205,23/02/2022,170,348
14206,23/02/2022,390,363
14207,23/02/2022,5,373
14208,23/02/2022,141,158
14209,23/02/2022,144,392
14210,23/02/2022,268,398
14211,23/02/2022,253,402
14212,23/02/2022,18,403
14213,24/02/2022,302,412
14214,24/02/2022,21,419
14215,24/02/2022,100,421
14216,24/02/2022,370,429
14217,24/02/2022,222,214
14218,24/02/2022,96,430
14219,24/02/2022,237,442
14220,24/02/2022,375,454
14221,24/02/2022,254,462
14222,24/02/2022,369,493
14223,24/02/2022,309,10
14224,24/02/2022,241,19
14225,24/02/2022,210,49
14226,24/02/2022,33,52
14227,24/02/2022,157,59
14228,24/02/2022,363,65
14229,24/02/2022,166,71
14230,24/02/2022,216,72
14231,24/02/2022,392,74
14232,25/02/2022,398,83
14233,25/02/2022,201,228
14234,25/02/2022,117,92
14235,25/02/2022,286,122
14236,25/02/2022,265,137
14237,25/02/2022,254,158
14238,25/02/2022,271,171
14239,25/02/2022,201,175
14240,25/02/2022,278,188
14241,25/02/2022,105,197
14242,25/02/2022,142,207
14243,25/02/2022,129,188
14244,25/02/2022,392,74
14245,25/02/2022,287,210
14246,25/02/2022,37,214
14247,25/02/2022,363,373
14248,25/02/2022,185,217
14249,25/02/2022,318,228
14250,25/02/2022,143,229
14251,26/02/2022,297,241
14252,26/02/2022,359,243
14253,26/02/2022,260,248
14254,26/02/2022,294,207
14255,26/02/2022,146,256
14256,26/02/2022,167,260
14257,26/02/2022,3,279
14258,26/02/2022,63,291
14259,26/02/2022,389,295
14260,26/02/2022,364,403
14261,26/02/2022,272,298
14262,26/02/2022,371,310
14263,26/02/2022,143,326
14264,26/02/2022,87,347
14265,26/02/2022,162,348
14266,26/02/2022,233,363
14267,26/02/2022,58,373
14268,26/02/2022,57,392
14269,26/02/2022,397,398
14270,27/02/2022,219,402
14271,27/02/2022,140,403
14272,27/02/2022,104,412
14273,27/02/2022,311,188
14274,27/02/2022,245,419
14275,27/02/2022,93,421
14276,27/02/2022,221,429
14277,27/02/2022,161,430
14278,27/02/2022,89,442
14279,27/02/2022,194,454
14280,27/02/2022,341,462
14281,27/02/2022,356,493
14282,27/02/2022,229,10
14283,27/02/2022,288,19
14284,27/02/2022,42,49
14285,27/02/2022,18,52
14286,27/02/2022,206,59
14287,27/02/2022,109,65
14288,27/02/2022,167,71
14289,28/02/2022,67,72
14290,28/02/2022,122,74
14291,28/02/2022,125,83
14292,28/02/2022,386,92
14293,28/02/2022,24,122
14294,28/02/2022,44,137
14295,28/02/2022,109,158
14296,28/02/2022,266,171
14297,28/02/2022,152,175
14298,28/02/2022,151,188
14299,28/02/2022,238,197
14300,28/02/2022,276,207
14301,28/02/2022,110,210
14302,28/02/2022,399,214
14303,28/02/2022,313,217
14304,28/02/2022,315,228
14305,28/02/2022,137,229
14306,28/02/2022,104,241
14307,28/02/2022,300,243
14327,01/03/2022,356,248
14328,01/03/2022,203,256
14329,01/03/2022,320,260
14330,01/03/2022,373,279
14331,01/03/2022,156,291
14332,01/03/2022,153,295
14333,01/03/2022,204,175
14334,01/03/2022,273,298
14335,01/03/2022,111,310
14336,01/03/2022,105,326
14337,01/03/2022,255,347
14338,01/03/2022,145,348
14339,01/03/2022,206,363
14340,01/03/2022,175,373
14341,01/03/2022,224,210
14342,01/03/2022,359,392
14343,01/03/2022,330,279
14344,01/03/2022,258,398
14345,01/03/2022,352,402
14346,02/03/2022,23,402
14347,02/03/2022,80,403
14348,02/03/2022,130,207
14349,02/03/2022,334,412
14350,02/03/2022,147,419
14351,02/03/2022,280,421
14352,02/03/2022,271,429
14353,02/03/2022,396,430
14354,02/03/2022,335,442
14355,02/03/2022,224,454
14356,02/03/2022,225,462
14357,02/03/2022,107,493
14358,02/03/2022,200,10
14359,02/03/2022,251,19
14360,02/03/2022,69,49
14361,02/03/2022,112,52
14362,02/03/2022,300,59
14363,02/03/2022,39,65
14364,02/03/2022,222,71
14365,03/03/2022,390,72
14366,03/03/2022,206,74
14367,03/03/2022,228,83
14368,03/03/2022,370,92
14369,03/03/2022,239,122
14370,03/03/2022,94,137
14371,03/03/2022,163,158
14372,03/03/2022,315,171
14373,03/03/2022,383,175
14374,03/03/2022,254,188
14375,03/03/2022,168,197
14376,03/03/2022,359,207
14377,03/03/2022,6,210
14378,03/03/2022,133,214
14379,03/03/2022,339,217
14380,03/03/2022,1,228
14381,03/03/2022,313,229
14382,03/03/2022,102,241
14383,03/03/2022,271,243
14384,04/03/2022,165,248
14385,04/03/2022,208,256
14386,04/03/2022,341,260
14387,04/03/2022,96,279
14388,04/03/2022,156,175
14389,04/03/2022,109,291
14390,04/03/2022,60,295
14391,04/03/2022,61,298
14392,04/03/2022,134,279
14393,04/03/2022,277,310
14394,04/03/2022,232,326
14395,04/03/2022,219,347
14396,04/03/2022,315,83
14397,04/03/2022,77,348
14398,04/03/2022,262,363
14399,04/03/2022,254,373
14400,04/03/2022,104,454
14401,04/03/2022,160,392
14402,04/03/2022,177,398
14403,05/03/2022,227,402
14404,05/03/2022,340,403
14405,05/03/2022,374,412
14406,05/03/2022,339,419
14407,05/03/2022,241,421
14408,05/03/2022,281,429
14409,05/03/2022,195,430
14410,05/03/2022,287,442
14411,05/03/2022,247,454
14412,05/03/2022,99,462
14413,05/03/2022,86,493
14414,05/03/2022,298,260
14415,05/03/2022,355,10
14416,05/03/2022,113,19
14417,05/03/2022,182,49
14418,05/03/2022,82,52
14419,05/03/2022,90,188
14420,05/03/2022,340,59
14421,05/03/2022,299,65
14422,06/03/2022,193,71
14423,06/03/2022,152,72
14424,06/03/2022,368,74
14425,06/03/2022,63,83
14426,06/03/2022,171,92
14427,06/03/2022,324,122
14428,06/03/2022,365,10
14429,06/03/2022,376,137
14430,06/03/2022,203,158
14431,06/03/2022,282,171
14432,06/03/2022,2,175
14433,06/03/2022,193,197
14434,06/03/2022,320,188
14435,06/03/2022,151,197
14436,06/03/2022,108,207
14437,06/03/2022,234,210
14438,06/03/2022,305,214
14439,06/03/2022,367,493
14440,06/03/2022,244,217
14441,07/03/2022,16,228
14442,07/03/2022,336,229
14443,07/03/2022,81,241
14444,07/03/2022,208,243
14445,07/03/2022,214,248
14446,07/03/2022,350,256
14447,07/03/2022,75,260
14448,07/03/2022,261,279
14449,07/03/2022,342,291
14450,07/03/2022,134,403
14451,07/03/2022,208,295
14452,07/03/2022,81,298
14453,07/03/2022,162,310
14454,07/03/2022,139,326
14455,07/03/2022,192,347
14456,07/03/2022,40,348
14457,07/03/2022,19,363
14458,07/03/2022,218,373
14459,07/03/2022,83,392
14460,08/03/2022,3,398
14461,08/03/2022,98,402
14462,08/03/2022,294,403
14463,08/03/2022,103,412
14464,08/03/2022,60,419
14465,08/03/2022,210,421
14466,08/03/2022,150,429
14467,08/03/2022,190,430
14468,08/03/2022,376,398
14469,08/03/2022,97,442
14470,08/03/2022,340,454
14471,08/03/2022,63,462
14472,08/03/2022,168,493
14473,08/03/2022,268,10
14474,08/03/2022,231,19
14475,08/03/2022,222,49
14476,08/03/2022,209,52
14477,08/03/2022,158,59
14478,08/03/2022,371,65
14479,09/03/2022,270,71
14480,09/03/2022,53,72
14481,09/03/2022,10,74
14482,09/03/2022,373,83
14483,09/03/2022,156,92
14484,09/03/2022,390,122
14485,09/03/2022,84,137
14486,09/03/2022,335,279
14487,09/03/2022,347,158
14488,09/03/2022,121,171
14489,09/03/2022,392,175
14490,09/03/2022,174,295
14491,09/03/2022,126,188
14492,09/03/2022,163,197
14493,09/03/2022,154,207
14494,09/03/2022,99,210
14495,09/03/2022,9,214
14496,09/03/2022,372,217
14497,09/03/2022,185,228
14498,10/03/2022,192,229
14499,10/03/2022,298,241
14500,10/03/2022,1,243
14501,10/03/2022,199,248
14502,10/03/2022,331,256
14503,10/03/2022,144,260
14504,10/03/2022,73,279
14505,10/03/2022,249,291
14506,10/03/2022,24,295
14507,10/03/2022,349,298
14508,10/03/2022,85,310
14509,10/03/2022,278,326
14510,10/03/2022,175,83
14511,10/03/2022,285,347
14512,10/03/2022,234,348
14513,10/03/2022,209,363
14514,10/03/2022,376,373
14515,10/03/2022,138,392
14516,10/03/2022,371,493
14517,11/03/2022,151,398
14518,11/03/2022,119,402
14519,11/03/2022,84,403
14520,11/03/2022,80,412
14521,11/03/2022,330,419
14522,11/03/2022,341,421
14523,11/03/2022,381,429
14524,11/03/2022,276,430
14525,11/03/2022,354,442
14526,11/03/2022,80,454
14527,11/03/2022,392,462
14528,11/03/2022,333,493
14529,11/03/2022,190,10
14530,11/03/2022,273,19
14531,11/03/2022,130,49
14532,11/03/2022,341,52
14533,11/03/2022,77,59
14534,11/03/2022,269,65
14535,11/03/2022,329,71
14536,12/03/2022,79,72
14537,12/03/2022,157,74
14538,12/03/2022,265,83
14539,12/03/2022,241,92
14540,12/03/2022,318,122
14541,12/03/2022,235,137
14542,12/03/2022,75,158
14543,12/03/2022,359,171
14544,12/03/2022,48,175
14545,12/03/2022,63,188
14546,12/03/2022,217,197
14547,12/03/2022,58,207
14548,12/03/2022,34,210
14549,12/03/2022,147,214
14550,12/03/2022,132,217
14551,12/03/2022,170,228
14552,12/03/2022,288,229
14553,12/03/2022,282,241
14554,12/03/2022,319,243
14555,13/03/2022,80,248
14556,13/03/2022,275,256
14557,13/03/2022,208,260
14558,13/03/2022,2,279
14559,13/03/2022,144,291
14560,13/03/2022,238,454
14561,13/03/2022,398,295
14562,13/03/2022,320,298
14563,13/03/2022,239,310
14564,13/03/2022,54,326
14565,13/03/2022,164,347
14566,13/03/2022,242,348
14567,13/03/2022,33,363
14568,13/03/2022,6,373
14569,13/03/2022,289,392
14570,13/03/2022,6,398
14571,13/03/2022,178,402
14572,13/03/2022,291,403
14573,13/03/2022,189,412
14574,14/03/2022,84,419
14575,14/03/2022,36,421
14576,14/03/2022,42,72
14577,14/03/2022,395,429
14578,14/03/2022,74,71
14579,14/03/2022,321,430
14580,14/03/2022,286,442
14581,14/03/2022,359,454
14582,14/03/2022,311,462
14583,14/03/2022,272,493
14584,14/03/2022,14,10
14585,14/03/2022,394,137
14586,14/03/2022,210,19
14587,14/03/2022,150,49
14588,14/03/2022,192,52
14589,14/03/2022,127,59
14590,14/03/2022,128,65
14591,14/03/2022,256,71
14592,14/03/2022,82,72
14593,15/03/2022,283,74
14594,15/03/2022,357,83
14595,15/03/2022,81,92
14596,15/03/2022,296,122
14597,15/03/2022,197,137
14598,15/03/2022,37,158
14599,15/03/2022,373,171
14600,15/03/2022,174,175
14601,15/03/2022,244,188
14602,15/03/2022,397,197
14603,15/03/2022,138,207
14604,15/03/2022,286,210
14605,15/03/2022,1,214
14606,15/03/2022,318,217
14607,15/03/2022,156,228
14608,15/03/2022,60,229
14609,15/03/2022,126,248
14610,15/03/2022,223,122
14611,15/03/2022,230,241
14612,16/03/2022,133,243
14613,16/03/2022,372,248
14614,16/03/2022,296,256
14615,16/03/2022,156,260
14616,16/03/2022,229,279
14617,16/03/2022,117,291
14618,16/03/2022,215,295
14619,16/03/2022,20,298
14620,16/03/2022,161,310
14621,16/03/2022,222,326
14622,16/03/2022,22,347
14623,16/03/2022,220,348
14624,16/03/2022,360,363
14625,16/03/2022,218,421
14626,16/03/2022,112,373
14627,16/03/2022,9,52
14628,16/03/2022,325,392
14629,16/03/2022,12,398
14630,16/03/2022,345,402
14631,17/03/2022,167,403
14632,17/03/2022,202,412
14633,17/03/2022,121,419
14634,17/03/2022,291,421
2075,23/04/2020,115,137
10926,25/08/2021,5,429
10927,25/08/2021,167,430
10928,25/08/2021,222,442
10929,25/08/2021,245,454
10930,25/08/2021,57,462
10931,25/08/2021,252,493
10932,25/08/2021,242,10
10933,25/08/2021,302,243
10934,25/08/2021,306,19
10935,25/08/2021,184,49
10936,25/08/2021,308,52
10937,25/08/2021,260,59
10938,25/08/2021,2,65
10939,25/08/2021,113,71
10940,25/08/2021,201,188
10941,25/08/2021,166,72
10942,25/08/2021,2,74
10943,25/08/2021,391,83
10944,25/08/2021,61,92
10945,26/08/2021,328,122
10946,26/08/2021,157,137
10947,26/08/2021,324,158
10948,26/08/2021,243,171
10949,26/08/2021,26,175
10950,26/08/2021,231,188
10951,26/08/2021,235,197
10952,26/08/2021,292,207
10953,26/08/2021,342,210
10954,26/08/2021,338,214
10955,26/08/2021,68,217
10956,26/08/2021,245,228
10957,26/08/2021,322,229
10958,26/08/2021,106,241
10959,26/08/2021,105,243
10960,26/08/2021,258,248
10961,26/08/2021,59,256
10962,26/08/2021,170,260
10963,26/08/2021,212,279
10964,27/08/2021,159,291
10965,27/08/2021,299,295
10966,27/08/2021,387,298
10967,27/08/2021,12,310
10968,27/08/2021,129,326
10969,27/08/2021,177,347
10970,27/08/2021,369,348
10971,27/08/2021,381,363
10972,27/08/2021,96,373
10973,27/08/2021,275,392
10974,27/08/2021,359,398
10975,27/08/2021,265,402
10976,27/08/2021,271,403
10977,27/08/2021,207,412
10978,27/08/2021,9,419
10979,27/08/2021,33,421
10980,27/08/2021,394,429
10981,27/08/2021,323,430
10982,27/08/2021,306,442
10983,28/08/2021,141,347
10984,28/08/2021,116,454
10985,28/08/2021,349,462
10986,28/08/2021,201,493
10987,28/08/2021,334,10
10988,28/08/2021,99,19
10989,28/08/2021,141,49
10990,28/08/2021,385,52
10991,28/08/2021,163,59
10992,28/08/2021,241,326
10993,28/08/2021,170,65
10994,28/08/2021,168,71
10995,28/08/2021,33,72
10996,28/08/2021,233,74
10997,28/08/2021,131,83
10998,28/08/2021,302,92
10999,28/08/2021,375,122
11000,28/08/2021,36,137
11001,28/08/2021,74,158
11002,29/08/2021,118,171
11003,29/08/2021,139,175
11004,29/08/2021,279,188
11005,29/08/2021,69,197
11006,29/08/2021,189,207
11007,29/08/2021,218,291
11008,29/08/2021,188,210
11009,29/08/2021,381,214
11010,29/08/2021,121,217
11011,29/08/2021,192,228
11012,29/08/2021,243,348
11013,29/08/2021,185,229
11014,29/08/2021,272,241
11015,29/08/2021,2,243
11016,29/08/2021,350,197
11017,29/08/2021,398,248
11018,29/08/2021,185,256
11019,29/08/2021,142,260
11020,29/08/2021,343,279
11021,01/09/2021,237,419
11022,01/09/2021,156,291
11023,01/09/2021,383,295
11024,01/09/2021,16,298
11025,01/09/2021,300,310
11026,01/09/2021,326,326
11027,01/09/2021,220,248
11028,01/09/2021,272,347
11029,01/09/2021,182,348
11030,01/09/2021,92,363
11031,01/09/2021,239,373
11032,01/09/2021,201,392
11033,01/09/2021,200,398
11034,01/09/2021,249,402
11035,01/09/2021,17,403
11036,01/09/2021,81,412
11037,01/09/2021,56,419
11038,01/09/2021,255,158
11039,01/09/2021,142,421
11040,02/09/2021,308,429
11041,02/09/2021,23,188
11042,02/09/2021,220,430
11043,02/09/2021,357,442
11044,02/09/2021,249,454
11045,02/09/2021,247,462
11046,02/09/2021,20,493
11047,02/09/2021,235,10
11048,02/09/2021,213,19
11049,02/09/2021,187,49
11050,02/09/2021,339,52
11051,02/09/2021,372,59
11052,02/09/2021,161,65
11053,02/09/2021,169,71
11054,02/09/2021,34,72
11055,02/09/2021,108,74
11056,02/09/2021,330,83
11057,02/09/2021,273,92
11058,02/09/2021,221,122
11059,03/09/2021,177,243
11060,03/09/2021,183,137
11061,03/09/2021,139,298
11062,03/09/2021,294,158
11063,03/09/2021,271,92
11064,03/09/2021,92,419
11065,03/09/2021,101,348
11066,03/09/2021,264,171
11067,03/09/2021,344,175
11068,03/09/2021,135,59
11069,03/09/2021,49,188
11070,03/09/2021,222,197
11071,03/09/2021,29,207
11072,03/09/2021,26,210
11073,03/09/2021,7,214
11074,03/09/2021,130,217
11075,03/09/2021,182,228
11076,03/09/2021,167,229
11077,03/09/2021,45,241
11078,04/09/2021,336,243
11079,04/09/2021,158,248
11080,04/09/2021,225,256
11081,04/09/2021,313,260
11082,04/09/2021,15,279
11083,04/09/2021,3,291
11084,04/09/2021,35,295
11085,04/09/2021,399,298
11086,04/09/2021,331,310
11087,04/09/2021,380,326
11088,04/09/2021,25,347
11089,04/09/2021,11,348
11090,04/09/2021,328,363
11091,04/09/2021,207,373
11092,04/09/2021,374,392
11093,04/09/2021,186,392
11094,04/09/2021,348,398
11095,04/09/2021,38,402
11096,04/09/2021,80,403
11097,05/09/2021,227,412
11098,05/09/2021,164,419
11099,05/09/2021,350,421
11100,05/09/2021,374,429
11101,05/09/2021,357,429
11102,05/09/2021,253,430
11103,05/09/2021,370,442
11104,05/09/2021,36,454
11105,05/09/2021,105,462
11106,05/09/2021,179,493
11107,05/09/2021,220,10
11108,05/09/2021,256,19
11109,05/09/2021,14,49
11110,05/09/2021,111,52
11111,05/09/2021,385,59
11112,05/09/2021,207,65
11113,05/09/2021,276,71
11114,05/09/2021,264,72
11115,05/09/2021,115,74
11116,06/09/2021,147,83
11117,06/09/2021,288,92
11118,06/09/2021,261,122
11119,06/09/2021,339,137
11120,06/09/2021,49,158
11121,06/09/2021,337,171
11122,06/09/2021,25,175
11123,06/09/2021,316,188
11124,06/09/2021,151,197
11125,06/09/2021,210,217
11126,06/09/2021,191,207
11127,06/09/2021,6,210
11128,06/09/2021,235,214
11129,06/09/2021,325,229
11130,06/09/2021,50,217
11131,06/09/2021,162,228
11132,06/09/2021,30,229
11133,06/09/2021,191,241
11134,06/09/2021,211,243
11135,07/09/2021,158,248
11136,07/09/2021,334,256
11137,07/09/2021,190,260
11138,07/09/2021,392,279
11139,07/09/2021,326,291
11140,07/09/2021,74,421
11141,07/09/2021,290,421
11142,07/09/2021,333,295
11143,07/09/2021,36,298
11144,07/09/2021,78,310
11145,07/09/2021,72,326
11146,07/09/2021,238,347
11147,07/09/2021,286,348
11148,07/09/2021,379,241
11149,07/09/2021,95,363
11150,07/09/2021,339,373
11151,07/09/2021,28,392
11152,07/09/2021,244,398
11153,07/09/2021,175,402
11154,08/09/2021,387,403
11155,08/09/2021,208,412
11156,08/09/2021,123,279
11157,08/09/2021,197,419
11158,08/09/2021,263,49
11159,08/09/2021,342,421
11160,08/09/2021,327,429
11161,08/09/2021,244,430
11162,08/09/2021,124,442
11163,08/09/2021,12,454
11164,08/09/2021,35,462
11165,08/09/2021,61,493
11166,08/09/2021,62,10
11167,08/09/2021,83,19
11168,08/09/2021,214,49
11169,08/09/2021,236,52
11170,08/09/2021,96,59
11171,08/09/2021,54,65
11172,08/09/2021,77,71
11173,09/09/2021,308,72
11174,09/09/2021,90,74
11175,09/09/2021,325,83
11176,09/09/2021,258,92
11177,09/09/2021,200,122
11178,09/09/2021,387,137
11179,09/09/2021,197,158
11180,09/09/2021,315,171
11181,09/09/2021,181,175
11182,09/09/2021,377,188
11183,09/09/2021,388,197
11184,09/09/2021,157,207
11185,09/09/2021,148,392
11186,09/09/2021,190,210
11187,09/09/2021,86,214
11188,09/09/2021,196,217
11189,09/09/2021,230,228
11190,09/09/2021,302,229
11191,09/09/2021,114,241
11192,10/09/2021,225,256
11193,10/09/2021,331,243
11194,10/09/2021,286,49
11195,10/09/2021,228,248
11196,10/09/2021,221,256
11197,10/09/2021,179,260
11198,10/09/2021,267,279
11199,10/09/2021,139,291
11200,10/09/2021,271,295
11201,10/09/2021,316,298
11202,10/09/2021,317,310
11203,10/09/2021,259,326
11204,10/09/2021,22,347
11205,10/09/2021,3,348
11206,10/09/2021,171,363
11207,10/09/2021,171,373
11208,10/09/2021,67,392
11221,11/09/2021,97,398
11222,11/09/2021,148,402
11223,11/09/2021,88,402
11224,11/09/2021,300,403
11225,11/09/2021,234,412
11226,11/09/2021,138,419
11227,11/09/2021,39,421
11228,11/09/2021,122,429
11229,11/09/2021,54,430
11230,12/09/2021,191,442
11231,12/09/2021,17,454
11232,12/09/2021,400,462
11233,12/09/2021,202,493
11234,12/09/2021,181,10
11235,12/09/2021,295,19
11236,12/09/2021,169,49
11237,12/09/2021,213,52
11238,12/09/2021,265,59
11239,12/09/2021,189,65
11240,12/09/2021,125,71
11241,12/09/2021,344,72
11242,12/09/2021,315,241
11243,12/09/2021,52,214
11244,12/09/2021,125,74
11245,12/09/2021,334,419
11246,12/09/2021,91,83
11247,12/09/2021,191,92
11248,12/09/2021,214,122
11249,13/09/2021,288,137
11250,13/09/2021,125,158
11251,13/09/2021,322,419
11252,13/09/2021,378,171
11253,13/09/2021,83,175
11254,13/09/2021,138,188
11255,13/09/2021,330,197
11256,13/09/2021,222,207
11257,13/09/2021,102,210
11258,13/09/2021,180,83
11259,13/09/2021,375,214
11260,13/09/2021,170,217
11261,13/09/2021,97,493
11262,13/09/2021,97,228
11263,13/09/2021,308,454
11264,13/09/2021,196,229
11265,13/09/2021,168,241
11266,13/09/2021,115,243
11267,13/09/2021,16,248
11268,14/09/2021,73,256
11269,14/09/2021,271,260
11270,14/09/2021,161,279
11271,14/09/2021,297,291
11272,14/09/2021,352,295
11273,14/09/2021,256,298
11274,14/09/2021,298,158
11275,14/09/2021,255,310
11276,14/09/2021,64,326
11277,14/09/2021,22,347
11278,14/09/2021,294,348
11279,14/09/2021,17,363
11280,14/09/2021,348,373
11281,14/09/2021,202,392
11282,14/09/2021,309,398
11283,14/09/2021,387,402
11284,14/09/2021,1,403
11285,14/09/2021,172,412
11286,14/09/2021,311,419
11287,15/09/2021,208,421
11288,15/09/2021,159,429
11289,15/09/2021,183,430
11290,15/09/2021,215,442
11291,15/09/2021,265,454
11292,15/09/2021,97,462
11293,15/09/2021,19,493
11294,15/09/2021,349,10
11295,15/09/2021,104,19
11296,15/09/2021,154,49
11297,15/09/2021,186,52
11298,15/09/2021,244,59
11299,15/09/2021,176,65
11300,15/09/2021,192,71
11301,15/09/2021,13,72
11302,15/09/2021,146,74
11303,15/09/2021,112,83
11304,15/09/2021,368,92
11305,15/09/2021,292,122
11306,16/09/2021,60,71
11307,16/09/2021,314,137
11308,16/09/2021,236,158
11309,16/09/2021,31,171
11310,16/09/2021,312,175
11311,16/09/2021,82,188
11312,16/09/2021,179,197
11313,16/09/2021,143,326
11314,16/09/2021,39,207
11315,16/09/2021,256,210
11316,16/09/2021,356,214
11317,16/09/2021,52,217
11318,16/09/2021,6,228
11319,16/09/2021,388,229
11320,16/09/2021,383,241
11321,16/09/2021,24,243
11322,16/09/2021,143,19
11323,16/09/2021,39,248
11324,16/09/2021,135,256
11325,17/09/2021,31,260
11326,17/09/2021,211,279
11327,17/09/2021,198,291
11328,17/09/2021,69,442
11329,17/09/2021,330,295
11330,17/09/2021,394,298
11331,17/09/2021,31,310
11332,17/09/2021,284,326
11333,17/09/2021,176,347
11334,17/09/2021,210,348
11335,17/09/2021,149,363
11336,17/09/2021,293,373
11337,17/09/2021,250,392
11338,17/09/2021,154,398
11339,17/09/2021,9,402
11340,17/09/2021,323,403
11341,17/09/2021,22,412
11342,17/09/2021,59,419
11343,17/09/2021,228,421
11344,18/09/2021,152,429
11345,18/09/2021,34,430
11346,18/09/2021,191,442
11347,18/09/2021,234,454
11348,18/09/2021,250,52
11349,18/09/2021,306,462
11350,18/09/2021,262,493
11351,18/09/2021,38,10
11352,18/09/2021,64,19
11353,18/09/2021,73,49
11354,18/09/2021,365,171
11355,18/09/2021,125,52
11356,18/09/2021,216,59
11357,18/09/2021,42,65
11358,18/09/2021,247,71
11359,18/09/2021,280,72
11360,18/09/2021,236,74
11361,18/09/2021,373,83
11362,18/09/2021,93,92
11363,19/09/2021,133,122
11364,19/09/2021,207,137
11365,19/09/2021,394,158
11366,19/09/2021,42,171
11367,19/09/2021,227,175
11368,19/09/2021,346,188
11369,19/09/2021,28,197
