79,05/01/2020,269,78
80,05/01/2020,241,396
81,05/01/2020,42,180
82,05/01/2020,380,451
83,05/01/2020,24,67
84,05/01/2020,218,61
85,05/01/2020,169,239
86,05/01/2020,384,448
87,05/01/2020,27,391
88,05/01/2020,396,109
89,05/01/2020,295,211
90,05/01/2020,233,471
91,05/01/2020,22,2
92,05/01/2020,3,167
93,05/01/2020,284,248
94,05/01/2020,179,361
95,05/01/2020,49,367
96,06/01/2020,174,168
97,06/01/2020,52,6
98,06/01/2020,314,365
99,06/01/2020,193,390
100,06/01/2020,398,179
101,06/01/2020,84,324
102,06/01/2020,84,101
103,06/01/2020,56,101
104,06/01/2020,100,261
105,06/01/2020,58,182
106,06/01/2020,129,61
107,06/01/2020,348,132
108,06/01/2020,141,358
109,06/01/2020,11,443
110,06/01/2020,49,137
111,06/01/2020,214,474
112,06/01/2020,245,217
113,06/01/2020,20,379
114,06/01/2020,93,184
115,07/01/2020,278,19
116,07/01/2020,351,341
117,07/01/2020,10,470
118,07/01/2020,375,116
119,07/01/2020,212,373
120,07/01/2020,294,474
121,07/01/2020,88,490
122,07/01/2020,10,24
123,07/01/2020,36,460
124,07/01/2020,201,112
125,07/01/2020,203,374
126,07/01/2020,185,337
127,07/01/2020,334,405
128,07/01/2020,26,50
129,07/01/2020,326,367
130,07/01/2020,343,3
131,07/01/2020,206,194
132,07/01/2020,194,463
133,07/01/2020,362,451
134,08/01/2020,302,214
135,08/01/2020,134,122
136,08/01/2020,187,9
137,08/01/2020,184,52
138,08/01/2020,292,147
139,08/01/2020,181,13
140,08/01/2020,240,473
141,08/01/2020,189,37
142,08/01/2020,122,249
143,08/01/2020,311,235
144,08/01/2020,168,433
145,08/01/2020,381,485
146,08/01/2020,269,50
147,08/01/2020,37,478
148,08/01/2020,125,468
149,08/01/2020,385,235
150,08/01/2020,91,500
151,08/01/2020,187,334
152,08/01/2020,75,387
153,09/01/2020,373,230
154,09/01/2020,372,348
155,09/01/2020,8,139
156,09/01/2020,395,495
157,09/01/2020,130,125
158,09/01/2020,179,46
159,09/01/2020,379,109
160,09/01/2020,7,390
161,09/01/2020,231,191
162,09/01/2020,59,184
163,09/01/2020,362,253
164,09/01/2020,23,288
165,09/01/2020,155,488
166,09/01/2020,352,460
167,09/01/2020,273,66
168,09/01/2020,131,383
169,09/01/2020,115,330
170,09/01/2020,227,179
171,09/01/2020,74,4
172,10/01/2020,88,238
173,10/01/2020,218,24
174,10/01/2020,253,279
175,10/01/2020,302,245
176,10/01/2020,356,201
177,10/01/2020,149,390
178,10/01/2020,83,399
179,10/01/2020,304,221
180,10/01/2020,248,362
181,10/01/2020,179,69
182,10/01/2020,72,466
183,10/01/2020,220,443
184,10/01/2020,10,34
185,10/01/2020,299,106
186,10/01/2020,18,324
187,10/01/2020,268,97
188,10/01/2020,18,270
189,10/01/2020,276,316
190,10/01/2020,224,386
191,11/01/2020,175,428
192,11/01/2020,312,405
193,11/01/2020,242,432
194,11/01/2020,89,320
195,11/01/2020,317,406
196,11/01/2020,42,137
197,11/01/2020,197,33
198,11/01/2020,223,270
199,11/01/2020,190,162
200,11/01/2020,50,132
201,11/01/2020,47,255
202,11/01/2020,86,102
203,11/01/2020,209,225
204,11/01/2020,169,168
205,11/01/2020,159,281
206,11/01/2020,355,186
207,11/01/2020,27,17
208,11/01/2020,53,300
209,11/01/2020,46,114
210,12/01/2020,11,207
211,12/01/2020,185,150
212,12/01/2020,327,68
213,12/01/2020,379,131
214,12/01/2020,156,7
215,12/01/2020,275,491
216,12/01/2020,68,228
217,12/01/2020,312,420
218,12/01/2020,152,461
219,12/01/2020,46,16
220,12/01/2020,202,15
221,12/01/2020,152,389
222,12/01/2020,86,380
223,12/01/2020,216,436
224,12/01/2020,36,440
225,12/01/2020,131,174
226,12/01/2020,359,450
227,12/01/2020,224,117
228,12/01/2020,108,119
229,13/01/2020,125,309
230,13/01/2020,4,196
231,13/01/2020,101,267
232,13/01/2020,165,131
233,13/01/2020,279,188
234,13/01/2020,119,485
235,13/01/2020,62,420
236,13/01/2020,264,403
237,13/01/2020,172,311
238,13/01/2020,41,55
239,13/01/2020,230,186
240,13/01/2020,203,137
241,13/01/2020,96,300
242,13/01/2020,229,75
243,13/01/2020,83,290
244,13/01/2020,70,260
245,13/01/2020,69,207
246,13/01/2020,281,239
247,13/01/2020,22,397
248,14/01/2020,320,406
249,14/01/2020,162,95
250,14/01/2020,73,390
251,14/01/2020,270,205
252,14/01/2020,180,431
253,14/01/2020,167,410
254,14/01/2020,26,177
255,14/01/2020,292,332
256,14/01/2020,375,462
257,14/01/2020,172,123
258,14/01/2020,96,238
259,14/01/2020,339,475
260,14/01/2020,179,469
261,14/01/2020,73,162
262,14/01/2020,283,419
263,14/01/2020,324,360
264,14/01/2020,395,378
265,14/01/2020,9,119
266,14/01/2020,278,25
267,15/01/2020,14,461
268,15/01/2020,257,208
269,15/01/2020,118,245
270,15/01/2020,227,97
271,15/01/2020,152,13
272,15/01/2020,253,243
273,15/01/2020,22,219
274,15/01/2020,215,229
275,15/01/2020,103,295
276,15/01/2020,83,233
277,15/01/2020,35,205
278,15/01/2020,86,403
279,15/01/2020,26,203
280,15/01/2020,135,129
281,15/01/2020,97,183
282,15/01/2020,383,369
283,15/01/2020,370,98
284,15/01/2020,83,348
285,15/01/2020,34,69
286,16/01/2020,10,49
287,16/01/2020,295,438
288,16/01/2020,222,65
289,16/01/2020,338,110
290,16/01/2020,224,472
291,16/01/2020,215,196
292,16/01/2020,312,45
293,16/01/2020,278,64
294,16/01/2020,149,242
295,16/01/2020,76,45
296,16/01/2020,362,499
297,16/01/2020,135,158
298,16/01/2020,215,39
299,16/01/2020,145,344
300,16/01/2020,129,474
301,16/01/2020,357,334
302,16/01/2020,325,148
303,16/01/2020,334,386
304,16/01/2020,146,272
305,17/01/2020,45,264
306,17/01/2020,343,21
307,17/01/2020,49,441
308,17/01/2020,275,408
309,17/01/2020,362,161
310,17/01/2020,110,367
311,17/01/2020,154,76
312,17/01/2020,183,85
313,17/01/2020,64,359
314,17/01/2020,183,281
315,17/01/2020,275,251
316,17/01/2020,145,217
317,17/01/2020,361,183
318,17/01/2020,100,394
319,17/01/2020,217,205
320,17/01/2020,172,467
321,17/01/2020,301,92
322,17/01/2020,171,65
323,17/01/2020,307,118
324,18/01/2020,264,331
325,18/01/2020,275,113
326,18/01/2020,390,94
327,18/01/2020,272,54
328,18/01/2020,184,243
329,18/01/2020,55,45
330,18/01/2020,79,474
331,18/01/2020,232,189
332,18/01/2020,363,215
333,18/01/2020,150,457
334,18/01/2020,248,168
335,18/01/2020,219,315
336,18/01/2020,328,7
337,18/01/2020,91,453
338,18/01/2020,290,426
339,18/01/2020,225,130
340,18/01/2020,252,332
341,18/01/2020,37,233
342,18/01/2020,192,122
343,19/01/2020,373,309
344,19/01/2020,34,86
345,19/01/2020,112,423
346,19/01/2020,274,131
347,19/01/2020,15,348
348,19/01/2020,297,116
349,19/01/2020,260,192
350,19/01/2020,61,235
351,19/01/2020,149,205
352,19/01/2020,122,11
353,19/01/2020,235,151
354,19/01/2020,263,57
355,19/01/2020,368,205
356,19/01/2020,294,436
357,19/01/2020,99,31
358,19/01/2020,296,31
359,19/01/2020,331,240
360,19/01/2020,82,485
361,19/01/2020,67,142
362,20/01/2020,123,399
363,20/01/2020,157,241
364,20/01/2020,342,72
365,20/01/2020,58,118
366,20/01/2020,12,243
367,20/01/2020,148,436
368,20/01/2020,144,353
369,20/01/2020,181,432
370,20/01/2020,233,46
371,20/01/2020,235,389
372,20/01/2020,123,177
373,20/01/2020,144,208
374,20/01/2020,269,285
375,20/01/2020,350,319
376,20/01/2020,158,69
377,20/01/2020,388,300
378,20/01/2020,358,54
379,20/01/2020,119,198
380,20/01/2020,173,247
381,21/01/2020,142,162
382,21/01/2020,156,220
383,21/01/2020,285,138
384,21/01/2020,65,166
385,21/01/2020,12,492
386,21/01/2020,125,111
387,21/01/2020,254,48
388,21/01/2020,357,94
389,21/01/2020,286,164
390,21/01/2020,56,230
391,21/01/2020,168,84
392,21/01/2020,375,224
393,21/01/2020,169,437
394,21/01/2020,297,8
395,21/01/2020,297,371
396,21/01/2020,347,310
397,21/01/2020,341,445
398,21/01/2020,128,82
399,21/01/2020,163,11
400,22/01/2020,238,340
401,22/01/2020,39,469
402,22/01/2020,47,106
403,22/01/2020,185,370
404,22/01/2020,94,238
405,22/01/2020,270,494
406,22/01/2020,382,97
407,22/01/2020,252,148
408,22/01/2020,325,95
409,22/01/2020,340,41
410,22/01/2020,236,305
411,22/01/2020,16,233
412,22/01/2020,304,439
413,22/01/2020,116,284
414,22/01/2020,348,122
415,22/01/2020,115,326
416,22/01/2020,97,24
417,22/01/2020,6,448
418,22/01/2020,285,16
419,23/01/2020,319,360
420,23/01/2020,113,164
421,23/01/2020,272,486
422,23/01/2020,356,497
423,23/01/2020,201,191
424,23/01/2020,283,85
425,23/01/2020,60,43
426,23/01/2020,253,122
427,23/01/2020,332,76
428,23/01/2020,362,319
429,23/01/2020,159,191
430,23/01/2020,12,21
431,23/01/2020,5,426
432,23/01/2020,156,125
433,23/01/2020,288,458
434,23/01/2020,109,458
435,23/01/2020,278,348
436,23/01/2020,74,437
437,23/01/2020,100,126
438,24/01/2020,268,425
439,24/01/2020,345,465
440,24/01/2020,5,353
441,24/01/2020,318,321
442,24/01/2020,208,269
443,24/01/2020,35,12
444,24/01/2020,123,144
445,24/01/2020,393,374
446,24/01/2020,301,339
447,24/01/2020,31,220
448,24/01/2020,12,305
449,24/01/2020,290,475
450,24/01/2020,168,184
451,24/01/2020,216,481
452,24/01/2020,118,129
453,24/01/2020,392,94
454,24/01/2020,388,260
455,24/01/2020,146,291
456,24/01/2020,327,317
457,25/01/2020,336,197
458,25/01/2020,142,186
459,25/01/2020,42,474
460,25/01/2020,69,114
461,25/01/2020,373,236
462,25/01/2020,376,21
463,25/01/2020,318,191
464,25/01/2020,342,487
465,25/01/2020,51,418
466,25/01/2020,94,78
467,25/01/2020,18,228
468,25/01/2020,68,321
469,25/01/2020,219,264
470,25/01/2020,166,262
471,25/01/2020,196,62
472,25/01/2020,368,153
473,25/01/2020,368,440
474,25/01/2020,276,450
475,25/01/2020,206,217
476,26/01/2020,363,439
477,26/01/2020,85,373
478,26/01/2020,180,394
479,26/01/2020,125,392
480,26/01/2020,106,351
481,26/01/2020,237,154
482,26/01/2020,100,155
483,26/01/2020,100,376
484,26/01/2020,229,99
485,26/01/2020,281,208
486,26/01/2020,238,74
487,26/01/2020,220,239
488,26/01/2020,326,294
489,26/01/2020,97,262
490,26/01/2020,214,269
491,26/01/2020,106,313
492,26/01/2020,50,336
493,26/01/2020,345,81
494,26/01/2020,35,168
495,27/01/2020,242,445
496,27/01/2020,142,334
497,27/01/2020,150,493
498,27/01/2020,179,66
499,27/01/2020,210,34
500,27/01/2020,186,60
501,27/01/2020,113,192
502,27/01/2020,16,223
503,27/01/2020,272,356
504,27/01/2020,283,432
505,27/01/2020,239,323
506,27/01/2020,141,483
507,27/01/2020,257,157
508,27/01/2020,255,28
509,27/01/2020,1,348
510,27/01/2020,247,435
511,27/01/2020,189,42
512,27/01/2020,373,131
513,27/01/2020,120,192
514,28/01/2020,108,93
515,28/01/2020,226,132
516,28/01/2020,5,307
517,28/01/2020,76,178
518,28/01/2020,96,118
519,28/01/2020,340,14
520,28/01/2020,200,17
521,28/01/2020,140,226
522,28/01/2020,22,67
523,28/01/2020,103,462
524,28/01/2020,187,248
525,28/01/2020,333,357
526,28/01/2020,302,171
527,28/01/2020,219,446
528,28/01/2020,200,195
529,28/01/2020,309,453
530,28/01/2020,241,149
531,28/01/2020,158,420
532,28/01/2020,234,452
533,29/01/2020,167,321
534,29/01/2020,254,50
535,29/01/2020,340,389
536,29/01/2020,321,254
537,29/01/2020,178,21
538,29/01/2020,5,125
539,29/01/2020,20,265
540,29/01/2020,333,237
541,29/01/2020,251,488
542,29/01/2020,67,234
543,29/01/2020,114,492
544,29/01/2020,108,237
545,29/01/2020,312,422
546,29/01/2020,317,285
547,29/01/2020,148,466
548,29/01/2020,302,113
549,29/01/2020,11,474
550,29/01/2020,250,195
551,29/01/2020,122,223
552,01/02/2020,370,109
553,01/02/2020,163,203
554,01/02/2020,17,398
555,01/02/2020,113,418
556,01/02/2020,63,243
557,01/02/2020,299,315
558,01/02/2020,190,366
559,01/02/2020,391,83
560,01/02/2020,61,226
561,01/02/2020,352,191
562,01/02/2020,255,179
563,01/02/2020,67,161
564,01/02/2020,120,417
565,01/02/2020,67,184
566,01/02/2020,221,110
567,01/02/2020,266,329
568,01/02/2020,352,304
569,01/02/2020,135,210
570,01/02/2020,168,257
571,02/02/2020,221,98
572,02/02/2020,29,20
573,02/02/2020,248,109
574,02/02/2020,102,190
575,02/02/2020,293,192
576,02/02/2020,306,388
577,02/02/2020,85,298
578,02/02/2020,154,145
579,02/02/2020,320,215
580,02/02/2020,78,499
581,02/02/2020,23,194
582,02/02/2020,289,236
583,02/02/2020,84,93
584,02/02/2020,154,320
585,02/02/2020,365,428
586,02/02/2020,349,208
587,02/02/2020,314,300
588,02/02/2020,161,334
589,02/02/2020,303,335
590,03/02/2020,14,214
591,03/02/2020,199,365
592,03/02/2020,170,208
593,03/02/2020,200,226
594,03/02/2020,297,130
595,03/02/2020,240,160
596,03/02/2020,250,2
597,03/02/2020,399,442
598,03/02/2020,155,395
599,03/02/2020,18,469
600,03/02/2020,345,396
601,03/02/2020,156,189
602,03/02/2020,231,387
603,03/02/2020,92,341
604,03/02/2020,74,454
605,03/02/2020,300,154
606,03/02/2020,117,326
607,03/02/2020,17,216
608,03/02/2020,62,428
609,04/02/2020,14,403
610,04/02/2020,345,213
611,04/02/2020,95,346
612,04/02/2020,390,76
613,04/02/2020,147,60
614,04/02/2020,302,294
615,04/02/2020,43,482
616,04/02/2020,174,26
617,04/02/2020,243,266
618,04/02/2020,69,66
619,04/02/2020,186,355
620,04/02/2020,263,162
621,04/02/2020,106,420
622,04/02/2020,186,300
623,04/02/2020,387,430
624,04/02/2020,272,48
625,04/02/2020,277,203
626,04/02/2020,144,105
627,04/02/2020,283,444
628,05/02/2020,334,379
629,05/02/2020,248,379
630,05/02/2020,395,22
631,05/02/2020,62,227
632,05/02/2020,370,465
633,05/02/2020,391,383
634,05/02/2020,297,148
635,05/02/2020,161,300
636,05/02/2020,102,242
637,05/02/2020,19,187
638,05/02/2020,376,290
639,05/02/2020,278,262
640,05/02/2020,172,325
641,05/02/2020,371,444
642,05/02/2020,117,151
643,05/02/2020,130,446
644,05/02/2020,397,77
645,05/02/2020,117,420
646,05/02/2020,78,49
647,06/02/2020,314,368
648,06/02/2020,348,224
649,06/02/2020,196,205
650,06/02/2020,330,168
651,06/02/2020,109,453
652,06/02/2020,250,491
653,06/02/2020,368,199
654,06/02/2020,22,334
655,06/02/2020,194,38
656,06/02/2020,213,275
657,06/02/2020,307,390
658,06/02/2020,71,328
659,06/02/2020,298,164
660,06/02/2020,177,344
661,06/02/2020,400,404
662,06/02/2020,178,231
663,06/02/2020,165,143
664,06/02/2020,198,74
665,06/02/2020,286,343
666,07/02/2020,165,296
667,07/02/2020,257,410
668,07/02/2020,245,211
669,07/02/2020,315,399
670,07/02/2020,42,354
671,07/02/2020,168,154
672,07/02/2020,329,171
673,07/02/2020,329,251
674,07/02/2020,395,248
675,07/02/2020,378,231
676,07/02/2020,154,361
677,07/02/2020,171,245
678,07/02/2020,304,305
679,07/02/2020,115,357
680,07/02/2020,297,40
681,07/02/2020,321,356
682,07/02/2020,381,334
683,07/02/2020,161,90
684,07/02/2020,107,213
685,08/02/2020,251,424
686,08/02/2020,134,152
687,08/02/2020,164,76
688,08/02/2020,336,45
689,08/02/2020,112,181
690,08/02/2020,56,152
691,08/02/2020,91,98
692,08/02/2020,88,317
693,08/02/2020,139,53
694,08/02/2020,45,391
695,08/02/2020,194,387
696,08/02/2020,98,409
697,08/02/2020,190,245
698,08/02/2020,138,215
699,08/02/2020,310,229
700,08/02/2020,336,315
701,08/02/2020,199,107
702,08/02/2020,378,416
703,08/02/2020,79,341
704,09/02/2020,329,186
705,09/02/2020,361,281
706,09/02/2020,205,417
707,09/02/2020,92,39
708,09/02/2020,220,411
709,09/02/2020,243,133
710,09/02/2020,171,491
711,09/02/2020,363,179
712,09/02/2020,140,224
713,09/02/2020,16,458
714,09/02/2020,375,7
715,09/02/2020,122,385
716,09/02/2020,314,342
717,09/02/2020,214,475
718,09/02/2020,35,215
719,09/02/2020,138,55
720,09/02/2020,287,140
721,09/02/2020,14,96
722,09/02/2020,174,52
723,10/02/2020,366,147
724,10/02/2020,73,346
725,10/02/2020,53,486
726,10/02/2020,233,492
727,10/02/2020,115,250
728,10/02/2020,40,284
729,10/02/2020,152,388
730,10/02/2020,216,411
731,10/02/2020,349,438
732,10/02/2020,306,130
733,10/02/2020,381,251
734,10/02/2020,349,500
735,10/02/2020,102,396
736,10/02/2020,67,212
737,10/02/2020,240,117
738,10/02/2020,275,198
739,10/02/2020,229,335
740,10/02/2020,52,337
741,10/02/2020,370,306
742,11/02/2020,165,161
743,11/02/2020,75,188
744,11/02/2020,98,149
745,11/02/2020,381,374
746,11/02/2020,162,258
747,11/02/2020,271,86
748,11/02/2020,255,19
749,11/02/2020,18,354
750,11/02/2020,141,107
751,11/02/2020,58,111
752,11/02/2020,210,464
753,11/02/2020,39,279
754,11/02/2020,201,130
755,11/02/2020,327,337
756,11/02/2020,241,102
757,11/02/2020,26,486
758,11/02/2020,282,151
759,11/02/2020,396,151
760,11/02/2020,95,135
761,12/02/2020,319,199
762,12/02/2020,100,16
763,12/02/2020,103,348
764,12/02/2020,188,359
765,12/02/2020,72,398
766,12/02/2020,217,253
767,12/02/2020,29,18
768,12/02/2020,338,217
769,12/02/2020,240,464
770,12/02/2020,229,254
771,12/02/2020,241,208
772,12/02/2020,7,372
773,12/02/2020,285,111
774,12/02/2020,77,494
775,12/02/2020,366,365
776,12/02/2020,91,315
777,12/02/2020,212,91
778,12/02/2020,94,282
779,12/02/2020,188,62
780,13/02/2020,212,8
781,13/02/2020,323,190
782,13/02/2020,164,40
783,13/02/2020,365,5
784,13/02/2020,351,49
785,13/02/2020,307,498
786,13/02/2020,14,111
787,13/02/2020,79,322
788,13/02/2020,399,382
789,13/02/2020,43,463
790,13/02/2020,229,109
791,13/02/2020,3,130
792,13/02/2020,31,23
793,13/02/2020,138,226
794,13/02/2020,392,289
795,13/02/2020,202,390
796,13/02/2020,116,330
797,13/02/2020,182,237
798,13/02/2020,348,449
799,14/02/2020,152,31
800,14/02/2020,36,296
801,14/02/2020,333,154
802,14/02/2020,194,373
803,14/02/2020,83,374
804,14/02/2020,144,376
805,14/02/2020,226,20
806,14/02/2020,195,295
807,14/02/2020,55,315
808,14/02/2020,138,348
809,14/02/2020,7,222
810,14/02/2020,222,399
811,14/02/2020,352,309
812,14/02/2020,168,199
813,14/02/2020,291,237
814,14/02/2020,318,348
815,14/02/2020,2,124
816,14/02/2020,255,51
817,14/02/2020,243,148
818,15/02/2020,388,347
819,15/02/2020,225,378
820,15/02/2020,53,106
821,15/02/2020,191,453
822,15/02/2020,214,235
823,15/02/2020,3,357
824,15/02/2020,119,137
825,15/02/2020,359,146
826,15/02/2020,193,111
827,15/02/2020,175,122
828,15/02/2020,320,496
829,15/02/2020,122,86
830,15/02/2020,4,485
831,15/02/2020,62,384
832,15/02/2020,156,166
833,15/02/2020,192,144
834,15/02/2020,396,469
835,15/02/2020,209,170
836,15/02/2020,218,332
837,16/02/2020,128,130
838,16/02/2020,107,493
839,16/02/2020,58,267
840,16/02/2020,360,495
841,16/02/2020,366,6
842,16/02/2020,296,53
843,16/02/2020,142,448
844,16/02/2020,204,109
845,16/02/2020,381,373
846,16/02/2020,116,492
847,16/02/2020,10,479
848,16/02/2020,367,250
849,16/02/2020,169,248
850,16/02/2020,200,313
851,16/02/2020,270,406
852,16/02/2020,12,321
853,16/02/2020,255,114
854,16/02/2020,75,19
855,16/02/2020,362,123
856,17/02/2020,329,287
857,17/02/2020,230,258
858,17/02/2020,304,489
859,17/02/2020,52,229
860,17/02/2020,334,434
861,17/02/2020,203,384
862,17/02/2020,148,384
863,17/02/2020,253,150
864,17/02/2020,195,170
865,17/02/2020,391,14
866,17/02/2020,362,81
867,17/02/2020,375,61
868,17/02/2020,89,349
869,17/02/2020,26,164
870,17/02/2020,302,142
871,17/02/2020,191,77
872,17/02/2020,176,133
873,17/02/2020,385,304
874,17/02/2020,169,314
875,18/02/2020,237,224
876,18/02/2020,103,376
877,18/02/2020,354,101
878,18/02/2020,373,58
879,18/02/2020,331,206
880,18/02/2020,30,51
881,18/02/2020,108,441
882,18/02/2020,26,111
883,18/02/2020,219,433
884,18/02/2020,383,199
885,18/02/2020,121,232
886,18/02/2020,151,78
887,18/02/2020,348,347
888,18/02/2020,331,411
889,18/02/2020,297,489
890,18/02/2020,26,57
891,18/02/2020,360,17
892,18/02/2020,189,347
893,18/02/2020,34,199
894,19/02/2020,246,295
895,19/02/2020,115,28
896,19/02/2020,145,277
897,19/02/2020,2,473
898,19/02/2020,118,372
899,19/02/2020,33,138
900,19/02/2020,112,161
901,19/02/2020,55,468
902,19/02/2020,169,421
903,19/02/2020,371,224
904,19/02/2020,306,259
905,19/02/2020,63,104
906,19/02/2020,190,378
907,19/02/2020,217,9
908,19/02/2020,148,266
909,19/02/2020,72,50
910,19/02/2020,3,256
911,19/02/2020,206,67
912,19/02/2020,291,487
913,20/02/2020,184,497
914,20/02/2020,143,467
915,20/02/2020,176,112
916,20/02/2020,173,35
917,20/02/2020,173,216
918,20/02/2020,81,153
919,20/02/2020,128,69
920,20/02/2020,295,71
921,20/02/2020,10,387
922,20/02/2020,360,71
923,20/02/2020,131,421
924,20/02/2020,19,62
925,20/02/2020,127,220
926,20/02/2020,260,489
927,20/02/2020,339,342
928,20/02/2020,103,80
929,20/02/2020,199,350
930,20/02/2020,189,130
931,20/02/2020,338,113
932,21/02/2020,346,128
933,21/02/2020,52,16
934,21/02/2020,396,135
935,21/02/2020,216,314
936,21/02/2020,371,500
937,21/02/2020,298,20
938,21/02/2020,13,63
939,21/02/2020,161,296
940,21/02/2020,321,170
941,21/02/2020,293,473
942,21/02/2020,17,422
943,21/02/2020,179,446
944,21/02/2020,295,212
945,21/02/2020,220,310
946,21/02/2020,125,231
947,21/02/2020,344,219
948,21/02/2020,91,252
949,21/02/2020,98,101
950,21/02/2020,3,112
951,22/02/2020,367,459
952,22/02/2020,90,455
953,22/02/2020,117,130
954,22/02/2020,8,413
955,22/02/2020,93,497
956,22/02/2020,56,33
957,22/02/2020,292,265
958,22/02/2020,254,366
959,22/02/2020,119,41
960,22/02/2020,263,297
961,22/02/2020,254,103
962,22/02/2020,2,270
963,22/02/2020,146,328
964,22/02/2020,148,232
965,22/02/2020,351,403
966,22/02/2020,172,212
967,22/02/2020,242,76
968,22/02/2020,89,104
969,22/02/2020,88,289
970,23/02/2020,186,314
971,23/02/2020,248,208
972,23/02/2020,305,102
973,23/02/2020,279,248
974,23/02/2020,332,15
975,23/02/2020,89,357
976,23/02/2020,85,7
977,23/02/2020,138,399
978,23/02/2020,51,381
979,23/02/2020,228,156
980,23/02/2020,142,396
981,23/02/2020,81,46
982,23/02/2020,156,446
983,23/02/2020,234,307
984,23/02/2020,86,373
985,23/02/2020,265,16
986,23/02/2020,170,92
987,23/02/2020,275,430
988,23/02/2020,232,336
989,24/02/2020,40,272
990,24/02/2020,392,448
991,24/02/2020,346,198
992,24/02/2020,120,272
993,24/02/2020,341,314
994,24/02/2020,283,330
995,24/02/2020,9,244
996,24/02/2020,176,82
997,24/02/2020,190,352
998,24/02/2020,386,207
999,24/02/2020,266,365
1000,24/02/2020,81,445
1001,24/02/2020,131,274
1002,24/02/2020,163,203
1003,24/02/2020,357,489
1004,24/02/2020,281,202
1005,24/02/2020,191,380
1006,24/02/2020,159,122
1007,24/02/2020,280,435
1008,25/02/2020,208,278
1009,25/02/2020,362,408
1010,25/02/2020,94,16
1011,25/02/2020,234,450
1012,25/02/2020,35,137
1013,25/02/2020,8,337
1014,25/02/2020,78,272
1015,25/02/2020,194,33
1016,25/02/2020,354,263
1017,25/02/2020,202,472
1018,25/02/2020,149,239
1019,25/02/2020,7,28
1020,25/02/2020,179,175
1021,25/02/2020,181,310
1022,25/02/2020,137,382
1023,25/02/2020,11,11
1024,25/02/2020,69,472
1025,25/02/2020,332,188
1026,25/02/2020,259,472
1027,26/02/2020,182,453
1028,26/02/2020,386,414
1029,26/02/2020,101,211
1030,26/02/2020,27,299
1031,26/02/2020,204,163
1032,26/02/2020,268,25
1033,26/02/2020,25,463
1034,26/02/2020,294,422
1035,26/02/2020,69,11
1036,26/02/2020,133,236
1037,26/02/2020,289,496
1038,26/02/2020,13,453
1039,26/02/2020,392,441
1040,26/02/2020,107,56
1041,26/02/2020,214,106
1042,26/02/2020,133,364
1043,26/02/2020,64,253
1044,26/02/2020,377,273
1045,26/02/2020,264,382
1046,27/02/2020,209,331
1047,27/02/2020,15,178
1048,27/02/2020,264,187
1049,27/02/2020,177,47
1050,27/02/2020,144,111
1051,27/02/2020,318,223
1052,27/02/2020,31,376
1053,27/02/2020,26,68
1054,27/02/2020,254,443
1055,27/02/2020,207,306
1056,27/02/2020,206,491
1057,27/02/2020,202,58
1058,27/02/2020,55,487
1059,27/02/2020,220,169
1060,27/02/2020,37,84
1061,27/02/2020,323,451
1062,27/02/2020,183,292
1063,27/02/2020,74,72
1064,27/02/2020,268,466
1065,28/02/2020,268,468
1066,28/02/2020,229,293
1067,28/02/2020,262,268
1068,28/02/2020,242,94
1069,28/02/2020,133,350
1070,28/02/2020,108,343
1071,28/02/2020,169,261
